COMPRO_TIENDA,SEXO,EDAD,ESTADO_CIVIL,PROFESION
FALSO,M,35,Casado,Ventas
FALSO,F,37,Desconocido,Hosteleria
FALSO,F,37,Desconocido,Hosteleria
FALSO,F,30,Casado,Ejecutivo
FALSO,F,30,Casado,Ejecutivo
FALSO,F,30,Casado,Ejecutivo
FALSO,F,30,Casado,Ejecutivo
FALSO,M,31,Casado,Ventas
FALSO,M,31,Casado,Ventas
VERDADERO,M,31,Casado,Ventas
FALSO,M,31,Casado,Ventas
FALSO,M,31,Casado,Ventas
FALSO,M,31,Casado,Ventas
FALSO,M,43,Casado,Profesional
FALSO,M,43,Casado,Profesional
FALSO,M,43,Casado,Profesional
FALSO,M,43,Casado,Profesional
FALSO,M,43,Casado,Profesional
FALSO,M,43,Casado,Profesional
VERDADERO,F,47,Desconocido,Hosteleria
FALSO,F,47,Desconocido,Hosteleria
FALSO,F,47,Desconocido,Hosteleria
FALSO,M,19,Soltero,Comerciantes
FALSO,M,19,Soltero,Comerciantes
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
VERDADERO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,43,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,M,31,Casado,Comerciantes
FALSO,M,31,Casado,Comerciantes
FALSO,M,31,Casado,Comerciantes
FALSO,M,31,Casado,Comerciantes
FALSO,M,31,Casado,Ventas
FALSO,M,31,Casado,Ventas
FALSO,M,31,Casado,Ventas
FALSO,M,31,Casado,Ventas
FALSO,M,31,Casado,Ventas
FALSO,F,25,Desconocido,Otra
FALSO,F,25,Desconocido,Otra
FALSO,F,25,Desconocido,Otra
FALSO,F,25,Desconocido,Otra
FALSO,F,25,Desconocido,Otra
FALSO,M,30,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,21,Desconocido,Otra
FALSO,M,21,Desconocido,Otra
FALSO,M,21,Desconocido,Otra
FALSO,F,25,Casado,Retail
FALSO,F,25,Casado,Retail
FALSO,F,25,Casado,Retail
VERDADERO,F,28,Casado,Retail
FALSO,F,28,Casado,Retail
FALSO,F,28,Casado,Retail
FALSO,M,29,Soltero,Otra
FALSO,M,29,Soltero,Otra
FALSO,M,29,Soltero,Otra
FALSO,F,28,Soltero,Retail
FALSO,F,28,Soltero,Retail
FALSO,F,28,Soltero,Retail
FALSO,F,34,Casado,Otra
FALSO,F,34,Casado,Otra
FALSO,F,27,Casado,Otra
FALSO,F,27,Casado,Otra
FALSO,F,27,Casado,Otra
FALSO,F,27,Casado,Otra
FALSO,M,50,Casado,Otra
FALSO,M,50,Casado,Otra
FALSO,M,50,Casado,Otra
FALSO,M,50,Casado,Otra
FALSO,M,50,Casado,Otra
FALSO,M,50,Casado,Otra
FALSO,M,50,Casado,Otra
FALSO,F,62,Casado,Otra
FALSO,F,62,Casado,Otra
VERDADERO,M,26,Soltero,Ejecutivo
VERDADERO,M,26,Soltero,Ejecutivo
VERDADERO,M,40,Casado,Ejecutivo
VERDADERO,M,40,Casado,Ejecutivo
VERDADERO,M,38,Casado,Comerciantes
FALSO,M,38,Casado,Comerciantes
VERDADERO,M,21,Soltero,Otra
VERDADERO,M,21,Soltero,Otra
FALSO,M,21,Soltero,Otra
FALSO,M,21,Soltero,Otra
FALSO,F,37,Casado,Otra
FALSO,F,37,Casado,Otra
FALSO,F,37,Casado,Otra
FALSO,M,21,Soltero,Otra
FALSO,M,21,Soltero,Otra
FALSO,F,31,Casado,Hosteleria
FALSO,F,31,Casado,Hosteleria
FALSO,F,49,Casado,Otra
FALSO,F,49,Casado,Otra
VERDADERO,F,49,Casado,Otra
FALSO,F,69,Desconocido,Hosteleria
FALSO,F,69,Desconocido,Hosteleria
FALSO,F,69,Desconocido,Hosteleria
FALSO,F,29,Soltero,Estudiante
FALSO,F,29,Soltero,Estudiante
FALSO,F,29,Soltero,Estudiante
FALSO,F,63,Casado,Jubilado
FALSO,F,63,Casado,Jubilado
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
VERDADERO,M,25,Soltero,Otra
FALSO,M,25,Soltero,Otra
VERDADERO,M,25,Soltero,Otra
FALSO,M,25,Soltero,Otra
FALSO,M,25,Soltero,Otra
FALSO,M,26,Casado,Ejecutivo
FALSO,M,26,Casado,Ejecutivo
FALSO,M,26,Casado,Ejecutivo
FALSO,M,26,Casado,Ejecutivo
FALSO,M,26,Casado,Ejecutivo
FALSO,M,26,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
VERDADERO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,21,Soltero,Retail
FALSO,F,21,Soltero,Retail
FALSO,F,47,Casado,Profesional
FALSO,F,47,Casado,Profesional
FALSO,F,50,Casado,Otra
FALSO,F,50,Casado,Otra
FALSO,M,33,Casado,Ventas
FALSO,M,33,Casado,Ventas
VERDADERO,M,33,Casado,Ventas
VERDADERO,M,33,Soltero,Ejecutivo
VERDADERO,M,33,Soltero,Ejecutivo
FALSO,M,33,Soltero,Ejecutivo
FALSO,F,56,Casado,Otra
FALSO,F,56,Casado,Otra
FALSO,F,56,Casado,Otra
VERDADERO,M,19,Soltero,Profesional
FALSO,M,19,Soltero,Profesional
FALSO,F,22,Soltero,Profesional
FALSO,F,22,Soltero,Profesional
FALSO,F,22,Soltero,Profesional
FALSO,F,34,Soltero,Otra
FALSO,F,34,Soltero,Otra
FALSO,F,46,Casado,Ejecutivo
FALSO,F,46,Casado,Ejecutivo
FALSO,F,46,Casado,Ejecutivo
FALSO,F,29,Soltero,Profesional
FALSO,F,29,Soltero,Profesional
FALSO,F,25,Soltero,Otra
FALSO,F,25,Soltero,Otra
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,M,36,Soltero,Profesional
FALSO,M,36,Soltero,Profesional
FALSO,M,36,Soltero,Profesional
FALSO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
FALSO,F,23,Soltero,Retail
FALSO,F,23,Soltero,Retail
FALSO,M,23,Soltero,Otra
FALSO,M,23,Soltero,Otra
FALSO,M,25,Casado,Profesional
FALSO,M,25,Casado,Profesional
FALSO,M,25,Casado,Profesional
FALSO,M,25,Casado,Profesional
FALSO,M,25,Casado,Profesional
FALSO,F,24,Casado,Retail
FALSO,F,24,Casado,Retail
FALSO,F,24,Casado,Retail
FALSO,F,27,Desconocido,Otra
FALSO,F,27,Desconocido,Otra
FALSO,F,27,Desconocido,Otra
FALSO,M,40,Soltero,Otra
FALSO,M,40,Soltero,Otra
FALSO,M,40,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
VERDADERO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,F,42,Casado,Otra
FALSO,F,42,Casado,Otra
FALSO,F,42,Casado,Otra
FALSO,M,31,Casado,Ejecutivo
FALSO,M,31,Casado,Ejecutivo
FALSO,F,27,Casado,Profesional
FALSO,F,27,Casado,Profesional
FALSO,F,27,Casado,Profesional
FALSO,F,29,Soltero,Estudiante
FALSO,F,29,Soltero,Estudiante
FALSO,F,29,Soltero,Estudiante
FALSO,F,29,Soltero,Estudiante
FALSO,F,29,Soltero,Estudiante
FALSO,F,29,Soltero,Estudiante
FALSO,F,29,Soltero,Retail
FALSO,F,29,Soltero,Retail
FALSO,F,29,Soltero,Retail
FALSO,M,26,Soltero,Ventas
FALSO,M,26,Soltero,Ventas
FALSO,M,26,Soltero,Ventas
FALSO,F,45,Desconocido,Hosteleria
FALSO,F,45,Desconocido,Hosteleria
FALSO,F,45,Desconocido,Hosteleria
FALSO,F,33,Soltero,Profesional
FALSO,F,33,Soltero,Profesional
VERDADERO,F,42,Casado,Otra
FALSO,F,42,Casado,Otra
FALSO,F,42,Casado,Otra
FALSO,F,42,Casado,Otra
FALSO,M,59,Casado,Comerciantes
FALSO,M,59,Casado,Comerciantes
FALSO,M,59,Casado,Comerciantes
FALSO,M,29,Soltero,Otra
FALSO,M,29,Soltero,Otra
VERDADERO,M,24,Soltero,Profesional
FALSO,M,24,Soltero,Profesional
FALSO,M,24,Soltero,Profesional
FALSO,M,24,Soltero,Profesional
FALSO,M,39,Casado,Otra
FALSO,M,39,Casado,Otra
FALSO,M,39,Casado,Otra
FALSO,M,30,Casado,Ventas
FALSO,M,30,Casado,Ventas
FALSO,M,30,Casado,Ventas
FALSO,F,26,Soltero,Otra
FALSO,F,26,Soltero,Otra
FALSO,M,29,Soltero,Otra
FALSO,M,29,Soltero,Otra
FALSO,M,29,Soltero,Otra
FALSO,M,29,Soltero,Otra
FALSO,F,34,Casado,Otra
FALSO,F,34,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,22,Soltero,Estudiante
FALSO,F,22,Soltero,Estudiante
FALSO,M,52,Casado,Otra
FALSO,M,52,Casado,Otra
FALSO,F,35,Casado,Ejecutivo
FALSO,F,35,Casado,Ejecutivo
FALSO,F,35,Casado,Ejecutivo
FALSO,M,19,Soltero,Profesional
FALSO,M,19,Soltero,Profesional
FALSO,M,37,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,F,41,Casado,Retail
FALSO,F,41,Casado,Retail
FALSO,F,45,Casado,Profesional
FALSO,F,45,Casado,Profesional
FALSO,F,45,Casado,Profesional
FALSO,F,45,Casado,Profesional
FALSO,M,35,Desconocido,Comerciantes
FALSO,M,35,Desconocido,Comerciantes
FALSO,M,35,Desconocido,Comerciantes
FALSO,M,35,Desconocido,Comerciantes
FALSO,M,35,Desconocido,Comerciantes
FALSO,M,28,Casado,Ejecutivo
FALSO,M,28,Casado,Ejecutivo
FALSO,M,28,Casado,Ejecutivo
FALSO,M,27,Soltero,Profesional
FALSO,M,27,Soltero,Profesional
FALSO,F,24,Soltero,Ventas
FALSO,F,24,Soltero,Ventas
FALSO,M,34,Casado,Comerciantes
FALSO,M,34,Casado,Comerciantes
FALSO,M,34,Casado,Comerciantes
FALSO,F,23,Soltero,Retail
FALSO,F,23,Soltero,Retail
FALSO,M,36,Casado,Comerciantes
FALSO,M,36,Casado,Comerciantes
FALSO,F,19,Soltero,Otra
FALSO,F,19,Soltero,Otra
FALSO,F,46,Casado,Ejecutivo
FALSO,F,46,Casado,Ejecutivo
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,F,34,Casado,Profesional
FALSO,M,38,Casado,Comerciantes
VERDADERO,M,38,Casado,Comerciantes
FALSO,F,19,Soltero,Profesional
FALSO,F,19,Soltero,Profesional
FALSO,M,34,Casado,Estudiante
FALSO,M,34,Casado,Estudiante
VERDADERO,M,34,Casado,Estudiante
FALSO,M,34,Casado,Estudiante
FALSO,M,34,Casado,Estudiante
FALSO,M,34,Casado,Estudiante
FALSO,F,65,Casado,Jubilado
FALSO,F,65,Casado,Jubilado
FALSO,F,65,Casado,Jubilado
VERDADERO,M,24,Soltero,Ejecutivo
VERDADERO,M,24,Soltero,Ejecutivo
FALSO,M,24,Soltero,Ejecutivo
FALSO,M,24,Soltero,Ejecutivo
VERDADERO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,37,Desconocido,Hosteleria
FALSO,F,37,Desconocido,Hosteleria
VERDADERO,F,37,Desconocido,Hosteleria
FALSO,F,27,Casado,Otra
FALSO,F,27,Casado,Otra
FALSO,F,27,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,M,30,Casado,Otra
FALSO,M,37,Casado,Ejecutivo
VERDADERO,M,37,Casado,Ejecutivo
FALSO,M,37,Casado,Ejecutivo
FALSO,F,28,Desconocido,Ventas
FALSO,F,28,Desconocido,Ventas
FALSO,F,28,Desconocido,Ventas
FALSO,M,45,Desconocido,Otra
FALSO,M,45,Desconocido,Otra
FALSO,M,45,Desconocido,Otra
FALSO,F,22,Soltero,Otra
FALSO,F,22,Soltero,Otra
FALSO,F,22,Soltero,Otra
FALSO,F,59,Casado,Otra
FALSO,F,59,Casado,Otra
VERDADERO,M,31,Soltero,Profesional
VERDADERO,M,31,Soltero,Profesional
FALSO,M,31,Soltero,Profesional
FALSO,M,45,Casado,Profesional
FALSO,M,45,Casado,Profesional
FALSO,M,45,Casado,Profesional
FALSO,M,45,Casado,Profesional
FALSO,M,45,Casado,Profesional
FALSO,M,27,Soltero,Ventas
FALSO,M,27,Soltero,Ventas
FALSO,M,27,Soltero,Ventas
FALSO,F,18,Soltero,Retail
FALSO,F,18,Soltero,Retail
FALSO,F,24,Soltero,Otra
FALSO,F,24,Soltero,Otra
VERDADERO,F,49,Casado,Ventas
FALSO,F,49,Casado,Ventas
FALSO,F,49,Casado,Ventas
VERDADERO,F,47,Casado,Ejecutivo
VERDADERO,F,47,Casado,Ejecutivo
FALSO,F,47,Casado,Ejecutivo
FALSO,M,29,Casado,Otra
FALSO,M,29,Casado,Otra
FALSO,F,24,Soltero,Retail
FALSO,F,24,Soltero,Retail
FALSO,F,46,Desconocido,Hosteleria
FALSO,F,46,Desconocido,Hosteleria
VERDADERO,M,25,Soltero,Comerciantes
VERDADERO,M,25,Soltero,Comerciantes
FALSO,M,25,Soltero,Comerciantes
FALSO,M,25,Soltero,Comerciantes
FALSO,M,34,Casado,Ejecutivo
FALSO,M,34,Casado,Ejecutivo
FALSO,M,24,Soltero,Estudiante
FALSO,M,24,Soltero,Estudiante
VERDADERO,M,28,Soltero,Otra
VERDADERO,M,28,Soltero,Otra
FALSO,M,24,Soltero,Estudiante
FALSO,M,24,Soltero,Estudiante
FALSO,M,24,Soltero,Estudiante
FALSO,M,24,Soltero,Estudiante
FALSO,F,19,Soltero,Otra
FALSO,F,19,Soltero,Otra
VERDADERO,M,31,Casado,Comerciantes
FALSO,M,31,Casado,Comerciantes
FALSO,M,31,Casado,Comerciantes
FALSO,F,49,Casado,Otra
FALSO,F,49,Casado,Otra
VERDADERO,F,49,Casado,Otra
FALSO,F,49,Casado,Otra
VERDADERO,F,49,Casado,Otra
FALSO,F,34,Casado,Ejecutivo
FALSO,F,34,Casado,Ejecutivo
VERDADERO,F,34,Casado,Ejecutivo
FALSO,F,34,Casado,Ejecutivo
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
VERDADERO,M,21,Soltero,Otra
VERDADERO,M,21,Soltero,Otra
FALSO,M,21,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,M,46,Desconocido,Comerciantes
FALSO,M,46,Desconocido,Comerciantes
FALSO,M,46,Desconocido,Comerciantes
FALSO,M,41,Soltero,Profesional
FALSO,M,41,Soltero,Profesional
FALSO,M,41,Soltero,Profesional
FALSO,M,41,Soltero,Profesional
FALSO,M,41,Soltero,Profesional
FALSO,M,41,Soltero,Profesional
VERDADERO,M,32,Casado,Otra
FALSO,M,32,Casado,Otra
VERDADERO,M,32,Casado,Otra
FALSO,M,32,Casado,Otra
FALSO,F,58,Casado,Otra
FALSO,F,58,Casado,Otra
FALSO,F,24,Soltero,Estudiante
FALSO,F,24,Soltero,Estudiante
FALSO,F,44,Casado,Retail
FALSO,F,44,Casado,Retail
FALSO,F,22,Soltero,Estudiante
FALSO,F,22,Soltero,Estudiante
FALSO,F,22,Soltero,Estudiante
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,F,34,Casado,Otra
FALSO,F,34,Casado,Otra
FALSO,F,34,Casado,Otra
FALSO,F,34,Casado,Otra
FALSO,F,32,Casado,Profesional
FALSO,F,32,Casado,Profesional
FALSO,F,32,Casado,Profesional
FALSO,F,32,Casado,Profesional
FALSO,F,23,Soltero,Retail
FALSO,F,23,Soltero,Retail
FALSO,M,33,Soltero,Profesional
FALSO,M,33,Soltero,Profesional
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
VERDADERO,F,39,Casado,Ejecutivo
FALSO,F,39,Casado,Ejecutivo
FALSO,F,39,Casado,Ejecutivo
FALSO,F,36,Casado,Ejecutivo
FALSO,F,36,Casado,Ejecutivo
FALSO,M,34,Casado,Otra
VERDADERO,M,34,Casado,Otra
FALSO,M,34,Casado,Otra
FALSO,F,19,Soltero,Profesional
FALSO,F,19,Soltero,Profesional
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,F,22,Soltero,Retail
FALSO,F,64,Casado,Otra
FALSO,F,64,Casado,Otra
FALSO,F,64,Casado,Otra
FALSO,F,64,Casado,Otra
FALSO,M,41,Casado,Ejecutivo
FALSO,M,41,Casado,Ejecutivo
FALSO,M,41,Casado,Ejecutivo
FALSO,F,43,Casado,Jubilado
FALSO,F,43,Casado,Jubilado
FALSO,M,34,Casado,Profesional
FALSO,M,34,Casado,Profesional
FALSO,M,49,Casado,Profesional
FALSO,M,49,Casado,Profesional
FALSO,M,49,Casado,Profesional
FALSO,F,53,Casado,Otra
FALSO,F,53,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,26,Soltero,Otra
FALSO,F,26,Soltero,Otra
FALSO,M,26,Soltero,Ventas
FALSO,M,26,Soltero,Ventas
FALSO,M,26,Soltero,Ventas
VERDADERO,M,28,Soltero,Ejecutivo
VERDADERO,M,28,Soltero,Ejecutivo
FALSO,M,28,Soltero,Ejecutivo
FALSO,M,28,Soltero,Ejecutivo
VERDADERO,M,35,Casado,Ventas
VERDADERO,M,35,Casado,Ventas
VERDADERO,M,35,Casado,Ventas
FALSO,F,60,Desconocido,Hosteleria
FALSO,F,60,Desconocido,Hosteleria
FALSO,F,60,Desconocido,Hosteleria
VERDADERO,M,28,Soltero,Comerciantes
VERDADERO,M,28,Soltero,Comerciantes
FALSO,M,28,Soltero,Comerciantes
FALSO,F,32,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,M,57,Desconocido,Otra
FALSO,M,57,Desconocido,Otra
FALSO,M,57,Desconocido,Otra
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,F,54,Desconocido,Hosteleria
FALSO,F,54,Desconocido,Hosteleria
FALSO,F,54,Desconocido,Hosteleria
FALSO,F,54,Desconocido,Hosteleria
FALSO,F,26,Soltero,Estudiante
FALSO,F,26,Soltero,Estudiante
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,F,27,Soltero,Estudiante
FALSO,F,27,Soltero,Estudiante
FALSO,M,23,Soltero,Retail
FALSO,M,23,Soltero,Retail
FALSO,M,23,Soltero,Retail
FALSO,F,32,Soltero,Profesional
FALSO,F,32,Soltero,Profesional
VERDADERO,M,34,Casado,Ventas
FALSO,M,34,Casado,Ventas
FALSO,M,34,Casado,Ventas
FALSO,M,34,Casado,Ventas
FALSO,F,29,Soltero,Profesional
FALSO,F,29,Soltero,Profesional
FALSO,F,29,Soltero,Profesional
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,26,Casado,Ventas
FALSO,F,26,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,M,29,Casado,Ventas
FALSO,F,47,Desconocido,Hosteleria
FALSO,F,47,Desconocido,Hosteleria
FALSO,F,27,Soltero,Otra
FALSO,F,27,Soltero,Otra
FALSO,F,27,Soltero,Otra
FALSO,F,27,Soltero,Otra
FALSO,F,30,Casado,Ejecutivo
FALSO,F,30,Casado,Ejecutivo
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,32,Soltero,Profesional
FALSO,M,32,Soltero,Profesional
FALSO,M,32,Soltero,Profesional
FALSO,M,32,Soltero,Profesional
FALSO,M,32,Soltero,Profesional
FALSO,M,32,Soltero,Profesional
FALSO,M,36,Casado,Ventas
FALSO,M,36,Casado,Ventas
FALSO,M,36,Casado,Ventas
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,F,48,Casado,Profesional
FALSO,F,48,Casado,Profesional
VERDADERO,M,22,Soltero,Comerciantes
FALSO,M,22,Soltero,Comerciantes
VERDADERO,M,22,Soltero,Comerciantes
FALSO,M,22,Soltero,Comerciantes
FALSO,M,25,Soltero,Ventas
FALSO,M,25,Soltero,Ventas
VERDADERO,M,37,Casado,Otra
FALSO,M,37,Casado,Otra
FALSO,M,35,Soltero,Profesional
FALSO,M,35,Soltero,Profesional
FALSO,M,35,Soltero,Profesional
FALSO,M,35,Soltero,Profesional
FALSO,M,35,Soltero,Profesional
VERDADERO,M,24,Soltero,Profesional
VERDADERO,M,24,Soltero,Profesional
FALSO,M,24,Soltero,Profesional
VERDADERO,M,24,Soltero,Profesional
FALSO,M,49,Casado,Otra
FALSO,M,49,Casado,Otra
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,M,28,Casado,Ventas
FALSO,F,20,Casado,Retail
FALSO,F,20,Casado,Retail
VERDADERO,M,26,Soltero,Otra
VERDADERO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
VERDADERO,M,24,Soltero,Ejecutivo
VERDADERO,M,24,Soltero,Ejecutivo
FALSO,M,24,Soltero,Ejecutivo
FALSO,M,24,Soltero,Ejecutivo
FALSO,F,48,Casado,Ejecutivo
VERDADERO,F,48,Casado,Ejecutivo
FALSO,F,48,Casado,Ejecutivo
FALSO,F,49,Desconocido,Hosteleria
FALSO,F,49,Desconocido,Hosteleria
FALSO,F,49,Desconocido,Hosteleria
FALSO,F,49,Desconocido,Hosteleria
FALSO,F,23,Soltero,Profesional
FALSO,F,23,Soltero,Profesional
FALSO,M,21,Soltero,Ventas
FALSO,M,21,Soltero,Ventas
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
VERDADERO,M,26,Soltero,Otra
VERDADERO,M,26,Soltero,Otra
FALSO,F,48,Casado,Retail
FALSO,F,48,Casado,Retail
FALSO,F,48,Casado,Retail
FALSO,F,26,Casado,Ejecutivo
FALSO,F,26,Casado,Ejecutivo
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,M,38,Soltero,Otra
FALSO,M,38,Soltero,Otra
VERDADERO,M,38,Soltero,Otra
FALSO,M,38,Soltero,Otra
FALSO,F,34,Casado,Otra
FALSO,F,34,Casado,Otra
FALSO,M,25,Casado,Ventas
FALSO,M,25,Casado,Ventas
FALSO,M,25,Casado,Ventas
FALSO,M,25,Casado,Ventas
FALSO,M,25,Casado,Ventas
FALSO,M,25,Casado,Ventas
FALSO,M,33,Soltero,Ventas
FALSO,M,33,Soltero,Ventas
VERDADERO,M,33,Soltero,Ventas
FALSO,F,29,Casado,Ejecutivo
FALSO,F,29,Casado,Ejecutivo
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,M,41,Casado,Otra
FALSO,F,52,Casado,Otra
FALSO,F,52,Casado,Otra
FALSO,F,48,Casado,Ventas
FALSO,F,48,Casado,Ventas
FALSO,F,48,Casado,Ventas
VERDADERO,M,38,Casado,Profesional
FALSO,M,38,Casado,Profesional
FALSO,M,38,Casado,Profesional
FALSO,M,38,Casado,Profesional
FALSO,M,33,Soltero,Comerciantes
FALSO,M,33,Soltero,Comerciantes
FALSO,M,33,Soltero,Comerciantes
FALSO,M,33,Soltero,Comerciantes
FALSO,F,58,Casado,Jubilado
FALSO,F,58,Casado,Jubilado
VERDADERO,M,32,Casado,Ejecutivo
FALSO,M,32,Casado,Ejecutivo
VERDADERO,M,27,Soltero,Ejecutivo
VERDADERO,M,27,Soltero,Ejecutivo
FALSO,M,27,Soltero,Ejecutivo
FALSO,M,27,Soltero,Ejecutivo
FALSO,M,27,Soltero,Ejecutivo
FALSO,M,27,Soltero,Ejecutivo
FALSO,F,23,Soltero,Retail
FALSO,F,23,Soltero,Retail
FALSO,M,58,Casado,Comerciantes
FALSO,M,58,Casado,Comerciantes
FALSO,M,58,Casado,Comerciantes
VERDADERO,M,29,Soltero,Ventas
VERDADERO,M,29,Soltero,Ventas
FALSO,M,29,Soltero,Ventas
VERDADERO,M,32,Casado,Ejecutivo
FALSO,M,32,Casado,Ejecutivo
FALSO,M,32,Casado,Ejecutivo
FALSO,M,32,Casado,Ejecutivo
FALSO,M,32,Casado,Ejecutivo
FALSO,F,28,Soltero,Profesional
FALSO,F,28,Soltero,Profesional
FALSO,F,28,Soltero,Profesional
FALSO,F,28,Soltero,Profesional
FALSO,M,48,Casado,Otra
FALSO,M,48,Casado,Otra
FALSO,M,48,Casado,Otra
FALSO,F,24,Soltero,Otra
FALSO,F,24,Soltero,Otra
FALSO,M,26,Casado,Otra
FALSO,M,26,Casado,Otra
FALSO,M,38,Casado,Otra
FALSO,M,38,Casado,Otra
FALSO,F,29,Soltero,Ventas
FALSO,F,29,Soltero,Ventas
FALSO,F,45,Casado,Otra
FALSO,F,45,Casado,Otra
FALSO,M,19,Soltero,Estudiante
FALSO,M,19,Soltero,Estudiante
FALSO,M,36,Casado,Otra
FALSO,M,36,Casado,Otra
FALSO,M,19,Soltero,Estudiante
FALSO,M,19,Soltero,Estudiante
FALSO,M,19,Soltero,Estudiante
FALSO,M,28,Casado,Otra
FALSO,M,28,Casado,Otra
FALSO,M,24,Soltero,Otra
FALSO,M,24,Soltero,Otra
FALSO,M,24,Soltero,Otra
FALSO,M,24,Soltero,Otra
FALSO,M,33,Casado,Otra
